lat_bin,lon_bin,center_lat,center_lon,fire_count,max_conf,mean_conf,max_frp,mean_frp,risk_class,risk_code,clc_code,lc_group,burnable,label,pred_label,pred_proba_high,dist_to_road_m,slope_deg,ground_access_class,ground_access_score,road_dist_class,slope_class,ground_access_score_v1,ground_access_class_v1,ground_reason_v1,air_access_score_v1,air_access_class_v1,air_reason_v1
38,23,38.6808,26.975,0,0.0,0.0,0.0,0.0,NO_FIRE,0,13,OTHER,1,0,0,0.0,35.082976555157416,0.4742175936698913,HIGH,3,NEAR,LOW,1,LOW,"ground: dist<=250m, slope<=10° => score=max(road,slope)=1",1,LOW,air(v1): slope<=10° => score=1 (slope-based; no landing/base data)
38,24,38.6808,27.005,0,0.0,0.0,0.0,0.0,NO_FIRE,0,13,OTHER,1,0,0,0.0,125.17032078433984,0.352514237165451,HIGH,3,NEAR,LOW,1,LOW,"ground: dist<=250m, slope<=10° => score=max(road,slope)=1",1,LOW,air(v1): slope<=10° => score=1 (slope-based; no landing/base data)
38,25,38.6808,27.035,0,0.0,0.0,0.0,0.0,NO_FIRE,0,13,OTHER,1,0,0,0.0,52.49161171866545,0.6823447942733765,HIGH,3,NEAR,LOW,1,LOW,"ground: dist<=250m, slope<=10° => score=max(road,slope)=1",1,LOW,air(v1): slope<=10° => score=1 (slope-based; no landing/base data)
38,26,38.6808,27.065,0,0.0,0.0,0.0,0.0,NO_FIRE,0,26,OTHER,1,0,0,0.0,674.1812340666445,18.096969604492188,LOW,1,MID,MEDIUM,2,MEDIUM,"ground: 250m<dist<=1000m, 10°<slope<=20° => score=max(road,slope)=2",2,MEDIUM,air(v1): 10°<slope<=20° => score=2 (slope-based; no landing/base data)
38,27,38.6808,27.095,0,0.0,0.0,0.0,0.0,NO_FIRE,0,28,OTHER,1,0,0,0.0,1641.818544054038,23.65732955932617,LOW,1,FAR,HIGH,3,HIGH,"ground: dist>1000m, slope>20° => score=max(road,slope)=3",3,HIGH,air(v1): slope>20° => score=3 (slope-based; no landing/base data)
38,28,38.6808,27.125,0,0.0,0.0,0.0,0.0,NO_FIRE,0,28,OTHER,1,0,0,0.0,184.48255366668,15.080998420715332,MEDIUM,2,NEAR,MEDIUM,2,MEDIUM,"ground: dist<=250m, 10°<slope<=20° => score=max(road,slope)=2",2,MEDIUM,air(v1): 10°<slope<=20° => score=2 (slope-based; no landing/base data)
38,29,38.6808,27.155,0,0.0,0.0,0.0,0.0,NO_FIRE,0,29,OTHER,1,0,0,0.0,969.66596355745,25.68570327758789,LOW,1,MID,HIGH,3,HIGH,"ground: 250m<dist<=1000m, slope>20° => score=max(road,slope)=3",3,HIGH,air(v1): slope>20° => score=3 (slope-based; no landing/base data)
38,30,38.6808,27.185,1,51.0,51.0,5.3,5.3,LOW,1,24,OTHER,1,0,0,0.0,170.31126747526085,31.246252059936523,LOW,1,NEAR,HIGH,3,HIGH,"ground: dist<=250m, slope>20° => score=max(road,slope)=3",3,HIGH,air(v1): slope>20° => score=3 (slope-based; no landing/base data)
38,31,38.6808,27.215,0,0.0,0.0,0.0,0.0,NO_FIRE,0,29,OTHER,1,0,0,0.0,223.9996996416176,16.990970611572266,MEDIUM,2,NEAR,MEDIUM,2,MEDIUM,"ground: dist<=250m, 10°<slope<=20° => score=max(road,slope)=2",2,MEDIUM,air(v1): 10°<slope<=20° => score=2 (slope-based; no landing/base data)
38,32,38.6808,27.245,0,0.0,0.0,0.0,0.0,NO_FIRE,0,29,OTHER,1,0,0,0.0,141.91395178706574,19.064453125,MEDIUM,2,NEAR,MEDIUM,2,MEDIUM,"ground: dist<=250m, 10°<slope<=20° => score=max(road,slope)=2",2,MEDIUM,air(v1): 10°<slope<=20° => score=2 (slope-based; no landing/base data)
39,15,38.7008,26.735,0,0.0,0.0,0.0,0.0,NO_FIRE,0,11,OTHER,1,0,0,0.0,5.083240972726994,5.195772171020508,HIGH,3,NEAR,LOW,1,LOW,"ground: dist<=250m, slope<=10° => score=max(road,slope)=1",1,LOW,air(v1): slope<=10° => score=1 (slope-based; no landing/base data)
39,16,38.7008,26.765,0,0.0,0.0,0.0,0.0,NO_FIRE,0,29,OTHER,1,0,0,0.0,485.0864812727264,9.256383895874023,MEDIUM,2,MID,LOW,2,MEDIUM,"ground: 250m<dist<=1000m, slope<=10° => score=max(road,slope)=2",1,LOW,air(v1): slope<=10° => score=1 (slope-based; no landing/base data)
39,17,38.7008,26.795,1,46.0,46.0,9.3,9.3,LOW,1,26,OTHER,1,0,0,0.0,1270.073626271172,4.262485504150391,LOW,1,FAR,LOW,3,HIGH,"ground: dist>1000m, slope<=10° => score=max(road,slope)=3",1,LOW,air(v1): slope<=10° => score=1 (slope-based; no landing/base data)
39,18,38.7008,26.825,2,92.0,86.5,42.6,24.95,HIGH,2,26,OTHER,1,1,1,0.995,395.4994373359973,8.536283493041992,MEDIUM,2,MID,LOW,2,MEDIUM,"ground: 250m<dist<=1000m, slope<=10° => score=max(road,slope)=2",1,LOW,air(v1): slope<=10° => score=1 (slope-based; no landing/base data)
39,19,38.7008,26.855,0,0.0,0.0,0.0,0.0,NO_FIRE,0,28,OTHER,1,0,0,0.0,95.99233565910082,15.064456939697266,MEDIUM,2,NEAR,MEDIUM,2,MEDIUM,"ground: dist<=250m, 10°<slope<=20° => score=max(road,slope)=2",2,MEDIUM,air(v1): 10°<slope<=20° => score=2 (slope-based; no landing/base data)
39,20,38.7008,26.885,0,0.0,0.0,0.0,0.0,NO_FIRE,0,29,OTHER,1,0,0,0.0,275.92251839248735,18.45161819458008,MEDIUM,2,MID,MEDIUM,2,MEDIUM,"ground: 250m<dist<=1000m, 10°<slope<=20° => score=max(road,slope)=2",2,MEDIUM,air(v1): 10°<slope<=20° => score=2 (slope-based; no landing/base data)
39,21,38.7008,26.915,5,100.0,98.8,1045.5,294.54,HIGH,2,24,OTHER,1,1,1,1.0,256.0443860901696,13.809471130371094,MEDIUM,2,MID,MEDIUM,2,MEDIUM,"ground: 250m<dist<=1000m, 10°<slope<=20° => score=max(road,slope)=2",2,MEDIUM,air(v1): 10°<slope<=20° => score=2 (slope-based; no landing/base data)
39,22,38.7008,26.945,7,100.0,85.285714,220.6,116.928571,HIGH,2,24,OTHER,1,1,1,1.0,243.67511220156192,6.204353332519531,MEDIUM,2,NEAR,LOW,1,LOW,"ground: dist<=250m, slope<=10° => score=max(road,slope)=1",1,LOW,air(v1): slope<=10° => score=1 (slope-based; no landing/base data)
39,23,38.7008,26.975,3,100.0,99.333333,488.7,214.066667,HIGH,2,17,OTHER,1,1,1,0.9975,744.5400065395729,2.852332353591919,LOW,1,MID,LOW,2,MEDIUM,"ground: 250m<dist<=1000m, slope<=10° => score=max(road,slope)=2",1,LOW,air(v1): slope<=10° => score=1 (slope-based; no landing/base data)
39,24,38.7008,27.005,0,0.0,0.0,0.0,0.0,NO_FIRE,0,13,OTHER,1,0,0,0.0,54.42329400083771,0.7345643639564514,HIGH,3,NEAR,LOW,1,LOW,"ground: dist<=250m, slope<=10° => score=max(road,slope)=1",1,LOW,air(v1): slope<=10° => score=1 (slope-based; no landing/base data)
39,25,38.7008,27.035,0,0.0,0.0,0.0,0.0,NO_FIRE,0,2,OTHER,1,0,0,0.0,1.7217209787333794,3.6004676818847656,HIGH,3,NEAR,LOW,1,LOW,"ground: dist<=250m, slope<=10° => score=max(road,slope)=1",1,LOW,air(v1): slope<=10° => score=1 (slope-based; no landing/base data)
39,26,38.7008,27.065,0,0.0,0.0,0.0,0.0,NO_FIRE,0,21,OTHER,1,0,0,0.0,87.28348416631898,12.42654514312744,HIGH,3,NEAR,MEDIUM,2,MEDIUM,"ground: dist<=250m, 10°<slope<=20° => score=max(road,slope)=2",2,MEDIUM,air(v1): 10°<slope<=20° => score=2 (slope-based; no landing/base data)
39,27,38.7008,27.095,0,0.0,0.0,0.0,0.0,NO_FIRE,0,29,OTHER,1,0,0,0.0,298.6444148077716,27.31791305541992,LOW,1,MID,HIGH,3,HIGH,"ground: 250m<dist<=1000m, slope>20° => score=max(road,slope)=3",3,HIGH,air(v1): slope>20° => score=3 (slope-based; no landing/base data)
39,28,38.7008,27.125,0,0.0,0.0,0.0,0.0,NO_FIRE,0,28,OTHER,1,0,0,0.0,68.88402739751815,7.341226577758789,HIGH,3,NEAR,LOW,1,LOW,"ground: dist<=250m, slope<=10° => score=max(road,slope)=1",1,LOW,air(v1): slope<=10° => score=1 (slope-based; no landing/base data)
39,29,38.7008,27.155,0,0.0,0.0,0.0,0.0,NO_FIRE,0,26,OTHER,1,0,0,0.0,281.755646992702,3.3254222869873047,MEDIUM,2,MID,LOW,2,MEDIUM,"ground: 250m<dist<=1000m, slope<=10° => score=max(road,slope)=2",1,LOW,air(v1): slope<=10° => score=1 (slope-based; no landing/base data)
39,30,38.7008,27.185,0,0.0,0.0,0.0,0.0,NO_FIRE,0,29,OTHER,1,0,0,0.0,164.73638448721857,9.533783912658691,HIGH,3,NEAR,LOW,1,LOW,"ground: dist<=250m, slope<=10° => score=max(road,slope)=1",1,LOW,air(v1): slope<=10° => score=1 (slope-based; no landing/base data)
39,31,38.7008,27.215,0,0.0,0.0,0.0,0.0,NO_FIRE,0,24,OTHER,1,0,0,0.0,453.60209184318666,18.871028900146484,MEDIUM,2,MID,MEDIUM,2,MEDIUM,"ground: 250m<dist<=1000m, 10°<slope<=20° => score=max(road,slope)=2",2,MEDIUM,air(v1): 10°<slope<=20° => score=2 (slope-based; no landing/base data)
40,15,38.7208,26.735,0,0.0,0.0,0.0,0.0,NO_FIRE,0,28,OTHER,1,0,0,0.0,50.32858066552372,16.518701553344727,MEDIUM,2,NEAR,MEDIUM,2,MEDIUM,"ground: dist<=250m, 10°<slope<=20° => score=max(road,slope)=2",2,MEDIUM,air(v1): 10°<slope<=20° => score=2 (slope-based; no landing/base data)
40,16,38.7208,26.765,0,0.0,0.0,0.0,0.0,NO_FIRE,0,29,OTHER,1,0,0,0.0,112.7251121175883,24.553646087646484,MEDIUM,2,NEAR,HIGH,3,HIGH,"ground: dist<=250m, slope>20° => score=max(road,slope)=3",3,HIGH,air(v1): slope>20° => score=3 (slope-based; no landing/base data)
40,17,38.7208,26.795,0,0.0,0.0,0.0,0.0,NO_FIRE,0,28,OTHER,1,0,0,0.0,65.41535662079697,4.072520732879639,HIGH,3,NEAR,LOW,1,LOW,"ground: dist<=250m, slope<=10° => score=max(road,slope)=1",1,LOW,air(v1): slope<=10° => score=1 (slope-based; no landing/base data)
40,18,38.7208,26.825,0,0.0,0.0,0.0,0.0,NO_FIRE,0,26,OTHER,1,0,0,0.0,25.87934041524068,20.06748962402344,MEDIUM,2,NEAR,HIGH,3,HIGH,"ground: dist<=250m, slope>20° => score=max(road,slope)=3",3,HIGH,air(v1): slope>20° => score=3 (slope-based; no landing/base data)
40,19,38.7208,26.855,0,0.0,0.0,0.0,0.0,NO_FIRE,0,24,OTHER,1,0,0,0.0,42.14231233998064,15.710915565490724,MEDIUM,2,NEAR,MEDIUM,2,MEDIUM,"ground: dist<=250m, 10°<slope<=20° => score=max(road,slope)=2",2,MEDIUM,air(v1): 10°<slope<=20° => score=2 (slope-based; no landing/base data)
40,20,38.7208,26.885,1,50.0,50.0,37.2,37.2,LOW,1,20,OTHER,1,0,0,0.0075,8.09972518072597,3.9246668815612793,HIGH,3,NEAR,LOW,1,LOW,"ground: dist<=250m, slope<=10° => score=max(road,slope)=1",1,LOW,air(v1): slope<=10° => score=1 (slope-based; no landing/base data)
40,21,38.7208,26.915,1,100.0,100.0,46.9,46.9,HIGH,2,26,OTHER,1,1,1,0.995,274.7075010931578,9.678638458251951,MEDIUM,2,MID,LOW,2,MEDIUM,"ground: 250m<dist<=1000m, slope<=10° => score=max(road,slope)=2",1,LOW,air(v1): slope<=10° => score=1 (slope-based; no landing/base data)
40,22,38.7208,26.945,8,100.0,72.125,155.6,35.6125,HIGH,2,20,OTHER,1,1,1,0.9975,92.88318651939277,8.045702934265137,HIGH,3,NEAR,LOW,1,LOW,"ground: dist<=250m, slope<=10° => score=max(road,slope)=1",1,LOW,air(v1): slope<=10° => score=1 (slope-based; no landing/base data)
40,23,38.7208,26.975,6,100.0,96.666667,145.8,85.9,HIGH,2,29,OTHER,1,1,1,1.0,2.843461848371167,11.189635276794434,HIGH,3,NEAR,MEDIUM,2,MEDIUM,"ground: dist<=250m, 10°<slope<=20° => score=max(road,slope)=2",2,MEDIUM,air(v1): 10°<slope<=20° => score=2 (slope-based; no landing/base data)
40,24,38.7208,27.005,2,82.0,67.5,19.2,15.45,HIGH,2,26,OTHER,1,1,1,0.985,19.435497952619382,3.8599257469177246,HIGH,3,NEAR,LOW,1,LOW,"ground: dist<=250m, slope<=10° => score=max(road,slope)=1",1,LOW,air(v1): slope<=10° => score=1 (slope-based; no landing/base data)
